episode,step,reward,total_reward,player_y,player_vel,next_pipe_dist_to_player,next_pipe_top_y,next_pipe_bottom_y,next_next_pipe_dist_to_player,next_next_pipe_top_y,next_next_pipe_bottom_y
0,169,0.0,3.0,127.0,-8.0,82.60000000000002,60,160,226.60000000000002,61,161
0,170,0.0,3.0,120.0,-7.0,78.60000000000002,60,160,222.60000000000002,61,161
0,171,0.0,3.0,114.0,-6.0,74.60000000000002,60,160,218.60000000000002,61,161
0,172,0.0,3.0,109.0,-5.0,70.60000000000002,60,160,214.60000000000002,61,161
0,173,0.0,3.0,105.0,-4.0,66.60000000000002,60,160,210.60000000000002,61,161
0,174,0.0,3.0,102.0,-3.0,62.60000000000002,60,160,206.60000000000002,61,161
0,175,0.0,3.0,100.0,-2.0,58.60000000000002,60,160,202.60000000000002,61,161
0,176,0.0,3.0,99.0,-1.0,54.60000000000002,60,160,198.60000000000002,61,161
0,177,0.0,3.0,99.0,0.0,50.60000000000002,60,160,194.60000000000002,61,161
0,178,1.0,4.0,100.0,1.0,46.60000000000002,60,160,190.60000000000002,61,161
0,179,0.0,4.0,102.0,2.0,42.60000000000002,60,160,186.60000000000002,61,161
0,180,0.0,4.0,105.0,3.0,38.60000000000002,60,160,182.60000000000002,61,161
0,181,0.0,4.0,97.0,-8.0,34.60000000000002,60,160,178.60000000000002,61,161
0,182,0.0,4.0,89.0,-8.0,30.600000000000023,60,160,174.60000000000002,61,161
0,183,0.0,4.0,82.0,-7.0,26.600000000000023,60,160,170.60000000000002,61,161
0,184,0.0,4.0,76.0,-6.0,22.600000000000023,60,160,166.60000000000002,61,161
0,185,0.0,4.0,71.0,-5.0,18.600000000000023,60,160,162.60000000000002,61,161
0,186,0.0,4.0,67.0,-4.0,14.600000000000023,60,160,158.60000000000002,61,161
0,187,0.0,4.0,64.0,-3.0,10.600000000000023,60,160,154.60000000000002,61,161
0,188,0.0,4.0,62.0,-2.0,6.600000000000023,60,160,150.60000000000002,61,161
0,189,0.0,4.0,61.0,-1.0,2.6000000000000227,60,160,146.60000000000002,61,161
0,190,0.0,4.0,61.0,0.0,142.60000000000002,61,161,286.6,142,242
0,191,0.0,4.0,62.0,1.0,138.60000000000002,61,161,282.6,142,242
0,192,0.0,4.0,64.0,2.0,134.60000000000002,61,161,278.6,142,242
0,193,0.0,4.0,67.0,3.0,130.60000000000002,61,161,274.6,142,242
0,194,0.0,4.0,71.0,4.0,126.60000000000002,61,161,270.6,142,242
0,195,0.0,4.0,76.0,5.0,122.60000000000002,61,161,266.6,142,242
0,196,0.0,4.0,82.0,6.0,118.60000000000002,61,161,262.6,142,242
0,197,0.0,4.0,89.0,7.0,114.60000000000002,61,161,258.6,142,242
0,198,0.0,4.0,97.0,8.0,110.60000000000002,61,161,254.60000000000002,142,242
0,199,0.0,4.0,106.0,9.0,106.60000000000002,61,161,250.60000000000002,142,242
0,200,0.0,4.0,116.0,10.0,102.60000000000002,61,161,246.60000000000002,142,242
0,201,0.0,4.0,126.0,10.0,98.60000000000002,61,161,242.60000000000002,142,242
0,202,0.0,4.0,136.0,10.0,94.60000000000002,61,161,238.60000000000002,142,242
0,203,0.0,4.0,146.0,10.0,90.60000000000002,61,161,234.60000000000002,142,242
0,204,0.0,4.0,156.0,10.0,86.60000000000002,61,161,230.60000000000002,142,242
0,205,0.0,4.0,148.0,-8.0,82.60000000000002,61,161,226.60000000000002,142,242
0,206,0.0,4.0,140.0,-8.0,78.60000000000002,61,161,222.60000000000002,142,242
0,207,0.0,4.0,133.0,-7.0,74.60000000000002,61,161,218.60000000000002,142,242
0,208,0.0,4.0,127.0,-6.0,70.60000000000002,61,161,214.60000000000002,142,242
0,209,0.0,4.0,122.0,-5.0,66.60000000000002,61,161,210.60000000000002,142,242
0,210,0.0,4.0,118.0,-4.0,62.60000000000002,61,161,206.60000000000002,142,242
0,211,0.0,4.0,115.0,-3.0,58.60000000000002,61,161,202.60000000000002,142,242
0,212,0.0,4.0,113.0,-2.0,54.60000000000002,61,161,198.60000000000002,142,242
0,213,0.0,4.0,112.0,-1.0,50.60000000000002,61,161,194.60000000000002,142,242
0,214,1.0,5.0,104.0,-8.0,46.60000000000002,61,161,190.60000000000002,142,242
0,215,0.0,5.0,96.0,-8.0,42.60000000000002,61,161,186.60000000000002,142,242
0,216,0.0,5.0,89.0,-7.0,38.60000000000002,61,161,182.60000000000002,142,242
0,217,0.0,5.0,83.0,-6.0,34.60000000000002,61,161,178.60000000000002,142,242
0,218,0.0,5.0,78.0,-5.0,30.600000000000023,61,161,174.60000000000002,142,242
0,219,0.0,5.0,74.0,-4.0,26.600000000000023,61,161,170.60000000000002,142,242
0,220,0.0,5.0,71.0,-3.0,22.600000000000023,61,161,166.60000000000002,142,242
0,221,0.0,5.0,69.0,-2.0,18.600000000000023,61,161,162.60000000000002,142,242
0,222,0.0,5.0,68.0,-1.0,14.600000000000023,61,161,158.60000000000002,142,242
0,223,0.0,5.0,68.0,0.0,10.600000000000023,61,161,154.60000000000002,142,242
0,224,0.0,5.0,69.0,1.0,6.600000000000023,61,161,150.60000000000002,142,242
0,225,0.0,5.0,71.0,2.0,2.6000000000000227,61,161,146.60000000000002,142,242
0,226,0.0,5.0,74.0,3.0,142.60000000000002,142,242,306.6,191,291
0,227,0.0,5.0,78.0,4.0,138.60000000000002,142,242,302.6,191,291
0,228,0.0,5.0,83.0,5.0,134.60000000000002,142,242,298.6,191,291
0,229,0.0,5.0,89.0,6.0,130.60000000000002,142,242,294.6,191,291
0,230,0.0,5.0,96.0,7.0,126.60000000000002,142,242,290.6,191,291
0,231,0.0,5.0,104.0,8.0,122.60000000000002,142,242,286.6,191,291
0,232,0.0,5.0,113.0,9.0,118.60000000000002,142,242,282.6,191,291
0,233,0.0,5.0,123.0,10.0,114.60000000000002,142,242,278.6,191,291
0,234,0.0,5.0,133.0,10.0,110.60000000000002,142,242,274.6,191,291
0,235,0.0,5.0,143.0,10.0,106.60000000000002,142,242,270.6,191,291
0,236,0.0,5.0,153.0,10.0,102.60000000000002,142,242,266.6,191,291
0,237,0.0,5.0,163.0,10.0,98.60000000000002,142,242,262.6,191,291
0,238,0.0,5.0,173.0,10.0,94.60000000000002,142,242,258.6,191,291
0,239,0.0,5.0,183.0,10.0,90.60000000000002,142,242,254.60000000000002,191,291
0,240,0.0,5.0,193.0,10.0,86.60000000000002,142,242,250.60000000000002,191,291
0,241,0.0,5.0,185.0,-8.0,82.60000000000002,142,242,246.60000000000002,191,291
0,242,0.0,5.0,177.0,-8.0,78.60000000000002,142,242,242.60000000000002,191,291
0,243,0.0,5.0,170.0,-7.0,74.60000000000002,142,242,238.60000000000002,191,291
0,244,0.0,5.0,164.0,-6.0,70.60000000000002,142,242,234.60000000000002,191,291
0,245,0.0,5.0,159.0,-5.0,66.60000000000002,142,242,230.60000000000002,191,291
0,246,0.0,5.0,155.0,-4.0,62.60000000000002,142,242,226.60000000000002,191,291
0,247,0.0,5.0,152.0,-3.0,58.60000000000002,142,242,222.60000000000002,191,291
0,248,0.0,5.0,150.0,-2.0,54.60000000000002,142,242,218.60000000000002,191,291
0,249,0.0,5.0,149.0,-1.0,50.60000000000002,142,242,214.60000000000002,191,291
0,250,1.0,6.0,149.0,0.0,46.60000000000002,142,242,210.60000000000002,191,291
0,251,0.0,6.0,150.0,1.0,42.60000000000002,142,242,206.60000000000002,191,291
0,252,0.0,6.0,152.0,2.0,38.60000000000002,142,242,202.60000000000002,191,291
0,253,0.0,6.0,155.0,3.0,34.60000000000002,142,242,198.60000000000002,191,291
0,254,0.0,6.0,159.0,4.0,30.600000000000023,142,242,194.60000000000002,191,291
0,255,0.0,6.0,164.0,5.0,26.600000000000023,142,242,190.60000000000002,191,291
0,256,0.0,6.0,170.0,6.0,22.600000000000023,142,242,186.60000000000002,191,291
0,257,0.0,6.0,177.0,7.0,18.600000000000023,142,242,182.60000000000002,191,291
0,258,0.0,6.0,169.0,-8.0,14.600000000000023,142,242,178.60000000000002,191,291
0,259,0.0,6.0,161.0,-8.0,10.600000000000023,142,242,174.60000000000002,191,291
0,260,0.0,6.0,154.0,-7.0,6.600000000000023,142,242,170.60000000000002,191,291
0,261,0.0,6.0,148.0,-6.0,2.6000000000000227,142,242,166.60000000000002,191,291
0,262,0.0,6.0,143.0,-5.0,162.60000000000002,191,291,306.6,68,168
0,263,0.0,6.0,139.0,-4.0,158.60000000000002,191,291,302.6,68,168
0,264,0.0,6.0,136.0,-3.0,154.60000000000002,191,291,298.6,68,168
0,265,0.0,6.0,134.0,-2.0,150.60000000000002,191,291,294.6,68,168
0,266,0.0,6.0,133.0,-1.0,146.60000000000002,191,291,290.6,68,168
0,267,0.0,6.0,133.0,0.0,142.60000000000002,191,291,286.6,68,168
0,268,0.0,6.0,134.0,1.0,138.60000000000002,191,291,282.6,68,168
0,269,0.0,6.0,136.0,2.0,134.60000000000002,191,291,278.6,68,168
0,270,0.0,6.0,139.0,3.0,130.60000000000002,191,291,274.6,68,168
0,271,0.0,6.0,143.0,4.0,126.60000000000002,191,291,270.6,68,168
0,272,0.0,6.0,148.0,5.0,122.60000000000002,191,291,266.6,68,168
0,273,0.0,6.0,154.0,6.0,118.60000000000002,191,291,262.6,68,168
0,274,0.0,6.0,161.0,7.0,114.60000000000002,191,291,258.6,68,168
0,275,0.0,6.0,169.0,8.0,110.60000000000002,191,291,254.60000000000002,68,168
0,276,0.0,6.0,178.0,9.0,106.60000000000002,191,291,250.60000000000002,68,168
0,277,0.0,6.0,188.0,10.0,102.60000000000002,191,291,246.60000000000002,68,168
0,278,0.0,6.0,198.0,10.0,98.60000000000002,191,291,242.60000000000002,68,168
0,279,0.0,6.0,208.0,10.0,94.60000000000002,191,291,238.60000000000002,68,168
0,280,0.0,6.0,218.0,10.0,90.60000000000002,191,291,234.60000000000002,68,168
0,281,0.0,6.0,228.0,10.0,86.60000000000002,191,291,230.60000000000002,68,168
0,282,0.0,6.0,238.0,10.0,82.60000000000002,191,291,226.60000000000002,68,168
0,283,0.0,6.0,248.0,10.0,78.60000000000002,191,291,222.60000000000002,68,168
0,284,0.0,6.0,258.0,10.0,74.60000000000002,191,291,218.60000000000002,68,168
0,285,0.0,6.0,250.0,-8.0,70.60000000000002,191,291,214.60000000000002,68,168
0,286,0.0,6.0,242.0,-8.0,66.60000000000002,191,291,210.60000000000002,68,168
0,287,0.0,6.0,235.0,-7.0,62.60000000000002,191,291,206.60000000000002,68,168
0,288,0.0,6.0,229.0,-6.0,58.60000000000002,191,291,202.60000000000002,68,168
0,289,0.0,6.0,224.0,-5.0,54.60000000000002,191,291,198.60000000000002,68,168
0,290,0.0,6.0,220.0,-4.0,50.60000000000002,191,291,194.60000000000002,68,168
0,291,1.0,7.0,217.0,-3.0,46.60000000000002,191,291,190.60000000000002,68,168
0,292,0.0,7.0,215.0,-2.0,42.60000000000002,191,291,186.60000000000002,68,168
0,293,0.0,7.0,214.0,-1.0,38.60000000000002,191,291,182.60000000000002,68,168
0,294,0.0,7.0,214.0,0.0,34.60000000000002,191,291,178.60000000000002,68,168
0,295,0.0,7.0,215.0,1.0,30.600000000000023,191,291,174.60000000000002,68,168
0,296,0.0,7.0,217.0,2.0,26.600000000000023,191,291,170.60000000000002,68,168
0,297,0.0,7.0,220.0,3.0,22.600000000000023,191,291,166.60000000000002,68,168
0,298,0.0,7.0,212.0,-8.0,18.600000000000023,191,291,162.60000000000002,68,168
0,299,0.0,7.0,204.0,-8.0,14.600000000000023,191,291,158.60000000000002,68,168
0,300,0.0,7.0,197.0,-7.0,10.600000000000023,191,291,154.60000000000002,68,168
0,301,0.0,7.0,191.0,-6.0,6.600000000000023,191,291,150.60000000000002,68,168
0,302,-5.0,2.0,186.0,-5.0,2.6000000000000227,191,291,146.60000000000002,68,168
0,0,0.0,0.0,243.0,-13.0,305.0,185,285,449.0,176,276
0,1,0.0,0.0,230.0,-13.0,301.0,185,285,445.0,176,276
0,2,0.0,0.0,218.0,-12.0,297.0,185,285,441.0,176,276
0,3,0.0,0.0,207.0,-11.0,293.0,185,285,437.0,176,276
0,4,0.0,0.0,197.0,-10.0,289.0,185,285,433.0,176,276
0,5,0.0,0.0,188.0,-9.0,285.0,185,285,429.0,176,276
0,6,0.0,0.0,180.0,-8.0,281.0,185,285,425.0,176,276
0,7,0.0,0.0,173.0,-7.0,277.0,185,285,421.0,176,276
0,8,0.0,0.0,167.0,-6.0,273.0,185,285,417.0,176,276
0,9,0.0,0.0,162.0,-5.0,269.0,185,285,413.0,176,276
0,10,0.0,0.0,158.0,-4.0,265.0,185,285,409.0,176,276
0,11,0.0,0.0,155.0,-3.0,261.0,185,285,405.0,176,276
0,12,0.0,0.0,153.0,-2.0,257.0,185,285,401.0,176,276
0,13,0.0,0.0,152.0,-1.0,253.0,185,285,397.0,176,276
0,14,0.0,0.0,152.0,0.0,249.0,185,285,393.0,176,276
0,15,0.0,0.0,153.0,1.0,245.0,185,285,389.0,176,276
0,16,0.0,0.0,155.0,2.0,241.0,185,285,385.0,176,276
0,17,0.0,0.0,158.0,3.0,237.0,185,285,381.0,176,276
0,18,0.0,0.0,162.0,4.0,233.0,185,285,377.0,176,276
0,19,0.0,0.0,167.0,5.0,229.0,185,285,373.0,176,276
0,20,0.0,0.0,173.0,6.0,225.0,185,285,369.0,176,276
0,21,0.0,0.0,180.0,7.0,221.0,185,285,365.0,176,276
0,22,0.0,0.0,188.0,8.0,217.0,185,285,361.0,176,276
0,23,0.0,0.0,197.0,9.0,213.0,185,285,357.0,176,276
0,24,0.0,0.0,207.0,10.0,209.0,185,285,353.0,176,276
0,25,0.0,0.0,217.0,10.0,205.0,185,285,349.0,176,276
0,26,0.0,0.0,227.0,10.0,201.0,185,285,345.0,176,276
0,27,0.0,0.0,237.0,10.0,197.0,185,285,341.0,176,276
0,28,0.0,0.0,247.0,10.0,193.0,185,285,337.0,176,276
0,29,0.0,0.0,257.0,10.0,189.0,185,285,333.0,176,276
0,30,0.0,0.0,267.0,10.0,185.0,185,285,329.0,176,276
0,31,0.0,0.0,259.0,-8.0,181.0,185,285,325.0,176,276
0,32,0.0,0.0,251.0,-8.0,177.0,185,285,321.0,176,276
0,33,0.0,0.0,244.0,-7.0,173.0,185,285,317.0,176,276
0,34,0.0,0.0,238.0,-6.0,169.0,185,285,313.0,176,276
0,35,0.0,0.0,233.0,-5.0,165.0,185,285,309.0,176,276
0,36,0.0,0.0,229.0,-4.0,161.0,185,285,305.0,176,276
0,37,0.0,0.0,226.0,-3.0,157.0,185,285,301.0,176,276
0,38,0.0,0.0,224.0,-2.0,153.0,185,285,297.0,176,276
0,39,0.0,0.0,223.0,-1.0,149.0,185,285,293.0,176,276
0,40,0.0,0.0,223.0,0.0,145.0,185,285,289.0,176,276
0,41,0.0,0.0,224.0,1.0,141.0,185,285,285.0,176,276
0,42,0.0,0.0,226.0,2.0,137.0,185,285,281.0,176,276
0,43,0.0,0.0,229.0,3.0,133.0,185,285,277.0,176,276
0,44,0.0,0.0,233.0,4.0,129.0,185,285,273.0,176,276
0,45,0.0,0.0,238.0,5.0,125.0,185,285,269.0,176,276
0,46,0.0,0.0,244.0,6.0,121.0,185,285,265.0,176,276
0,47,0.0,0.0,251.0,7.0,117.0,185,285,261.0,176,276
0,48,0.0,0.0,243.0,-8.0,113.0,185,285,257.0,176,276
0,49,0.0,0.0,235.0,-8.0,109.0,185,285,253.0,176,276
0,50,0.0,0.0,228.0,-7.0,105.0,185,285,249.0,176,276
0,51,0.0,0.0,222.0,-6.0,101.0,185,285,245.0,176,276
0,52,0.0,0.0,217.0,-5.0,97.0,185,285,241.0,176,276
0,53,0.0,0.0,213.0,-4.0,93.0,185,285,237.0,176,276
0,54,0.0,0.0,210.0,-3.0,89.0,185,285,233.0,176,276
0,55,0.0,0.0,208.0,-2.0,85.0,185,285,229.0,176,276
0,56,0.0,0.0,207.0,-1.0,81.0,185,285,225.0,176,276
0,57,0.0,0.0,207.0,0.0,77.0,185,285,221.0,176,276
0,58,0.0,0.0,208.0,1.0,73.0,185,285,217.0,176,276
0,59,0.0,0.0,210.0,2.0,69.0,185,285,213.0,176,276
0,60,0.0,0.0,213.0,3.0,65.0,185,285,209.0,176,276
0,61,0.0,0.0,217.0,4.0,61.0,185,285,205.0,176,276
0,62,0.0,0.0,222.0,5.0,57.0,185,285,201.0,176,276
0,63,0.0,0.0,228.0,6.0,53.0,185,285,197.0,176,276
0,64,0.0,0.0,220.0,-8.0,49.0,185,285,193.0,176,276
0,65,1.0,1.0,212.0,-8.0,45.0,185,285,189.0,176,276
0,66,0.0,1.0,205.0,-7.0,41.0,185,285,185.0,176,276
0,67,0.0,1.0,199.0,-6.0,37.0,185,285,181.0,176,276
0,68,0.0,1.0,194.0,-5.0,33.0,185,285,177.0,176,276
0,69,0.0,1.0,190.0,-4.0,29.0,185,285,173.0,176,276
0,70,0.0,1.0,187.0,-3.0,25.0,185,285,169.0,176,276
0,71,0.0,1.0,185.0,-2.0,21.0,185,285,165.0,176,276
0,72,-5.0,-4.0,184.0,-1.0,17.0,185,285,161.0,176,276
0,0,0.0,0.0,247.0,-9.0,305.0,114,214,449.0,62,162
0,1,0.0,0.0,238.0,-9.0,301.0,114,214,445.0,62,162
0,2,0.0,0.0,230.0,-8.0,297.0,114,214,441.0,62,162
0,3,0.0,0.0,223.0,-7.0,293.0,114,214,437.0,62,162
0,4,0.0,0.0,217.0,-6.0,289.0,114,214,433.0,62,162
0,5,0.0,0.0,212.0,-5.0,285.0,114,214,429.0,62,162
0,6,0.0,0.0,208.0,-4.0,281.0,114,214,425.0,62,162
0,7,0.0,0.0,205.0,-3.0,277.0,114,214,421.0,62,162
0,8,0.0,0.0,203.0,-2.0,273.0,114,214,417.0,62,162
0,9,0.0,0.0,202.0,-1.0,269.0,114,214,413.0,62,162
0,10,0.0,0.0,202.0,0.0,265.0,114,214,409.0,62,162
0,11,0.0,0.0,203.0,1.0,261.0,114,214,405.0,62,162
0,12,0.0,0.0,205.0,2.0,257.0,114,214,401.0,62,162
0,13,0.0,0.0,208.0,3.0,253.0,114,214,397.0,62,162
0,14,0.0,0.0,212.0,4.0,249.0,114,214,393.0,62,162
0,15,0.0,0.0,217.0,5.0,245.0,114,214,389.0,62,162
0,16,0.0,0.0,223.0,6.0,241.0,114,214,385.0,62,162
0,17,0.0,0.0,230.0,7.0,237.0,114,214,381.0,62,162
0,18,0.0,0.0,238.0,8.0,233.0,114,214,377.0,62,162
0,19,0.0,0.0,247.0,9.0,229.0,114,214,373.0,62,162
0,20,0.0,0.0,239.0,-8.0,225.0,114,214,369.0,62,162
0,21,0.0,0.0,231.0,-8.0,221.0,114,214,365.0,62,162
0,22,0.0,0.0,224.0,-7.0,217.0,114,214,361.0,62,162
0,23,0.0,0.0,218.0,-6.0,213.0,114,214,357.0,62,162
0,24,0.0,0.0,213.0,-5.0,209.0,114,214,353.0,62,162
0,25,0.0,0.0,209.0,-4.0,205.0,114,214,349.0,62,162
0,26,0.0,0.0,206.0,-3.0,201.0,114,214,345.0,62,162
0,27,0.0,0.0,198.0,-8.0,197.0,114,214,341.0,62,162
0,28,0.0,0.0,190.0,-8.0,193.0,114,214,337.0,62,162
0,29,0.0,0.0,183.0,-7.0,189.0,114,214,333.0,62,162
0,30,0.0,0.0,177.0,-6.0,185.0,114,214,329.0,62,162
0,31,0.0,0.0,172.0,-5.0,181.0,114,214,325.0,62,162
0,32,0.0,0.0,168.0,-4.0,177.0,114,214,321.0,62,162
0,33,0.0,0.0,165.0,-3.0,173.0,114,214,317.0,62,162
0,34,0.0,0.0,163.0,-2.0,169.0,114,214,313.0,62,162
0,35,0.0,0.0,162.0,-1.0,165.0,114,214,309.0,62,162
0,36,0.0,0.0,162.0,0.0,161.0,114,214,305.0,62,162
0,37,0.0,0.0,163.0,1.0,157.0,114,214,301.0,62,162
0,38,0.0,0.0,165.0,2.0,153.0,114,214,297.0,62,162
0,39,0.0,0.0,168.0,3.0,149.0,114,214,293.0,62,162
0,40,0.0,0.0,172.0,4.0,145.0,114,214,289.0,62,162
0,41,0.0,0.0,177.0,5.0,141.0,114,214,285.0,62,162
0,42,0.0,0.0,183.0,6.0,137.0,114,214,281.0,62,162
0,43,0.0,0.0,190.0,7.0,133.0,114,214,277.0,62,162
0,44,0.0,0.0,198.0,8.0,129.0,114,214,273.0,62,162
0,45,0.0,0.0,190.0,-8.0,125.0,114,214,269.0,62,162
0,46,0.0,0.0,182.0,-8.0,121.0,114,214,265.0,62,162
0,47,0.0,0.0,175.0,-7.0,117.0,114,214,261.0,62,162
0,48,0.0,0.0,169.0,-6.0,113.0,114,214,257.0,62,162
0,49,0.0,0.0,164.0,-5.0,109.0,114,214,253.0,62,162
0,50,0.0,0.0,160.0,-4.0,105.0,114,214,249.0,62,162
0,51,0.0,0.0,157.0,-3.0,101.0,114,214,245.0,62,162
0,52,0.0,0.0,155.0,-2.0,97.0,114,214,241.0,62,162
0,53,0.0,0.0,154.0,-1.0,93.0,114,214,237.0,62,162
0,54,0.0,0.0,154.0,0.0,89.0,114,214,233.0,62,162
0,55,0.0,0.0,155.0,1.0,85.0,114,214,229.0,62,162
0,56,0.0,0.0,157.0,2.0,81.0,114,214,225.0,62,162
0,57,0.0,0.0,160.0,3.0,77.0,114,214,221.0,62,162
0,58,0.0,0.0,164.0,4.0,73.0,114,214,217.0,62,162
0,59,0.0,0.0,156.0,-8.0,69.0,114,214,213.0,62,162
0,60,0.0,0.0,148.0,-8.0,65.0,114,214,209.0,62,162
0,61,0.0,0.0,141.0,-7.0,61.0,114,214,205.0,62,162
0,62,0.0,0.0,135.0,-6.0,57.0,114,214,201.0,62,162
0,63,0.0,0.0,130.0,-5.0,53.0,114,214,197.0,62,162
0,64,0.0,0.0,126.0,-4.0,49.0,114,214,193.0,62,162
0,65,1.0,1.0,123.0,-3.0,45.0,114,214,189.0,62,162
0,66,0.0,1.0,121.0,-2.0,41.0,114,214,185.0,62,162
0,67,0.0,1.0,120.0,-1.0,37.0,114,214,181.0,62,162
0,68,0.0,1.0,120.0,0.0,33.0,114,214,177.0,62,162
0,69,0.0,1.0,121.0,1.0,29.0,114,214,173.0,62,162
0,70,0.0,1.0,123.0,2.0,25.0,114,214,169.0,62,162
0,71,0.0,1.0,126.0,3.0,21.0,114,214,165.0,62,162
0,72,0.0,1.0,130.0,4.0,17.0,114,214,161.0,62,162
0,73,0.0,1.0,135.0,5.0,13.0,114,214,157.0,62,162
0,74,0.0,1.0,141.0,6.0,9.0,114,214,153.0,62,162
0,75,0.0,1.0,148.0,7.0,5.0,114,214,149.0,62,162
0,76,0.0,1.0,156.0,8.0,1.0,114,214,145.0,62,162
0,77,0.0,1.0,165.0,9.0,141.0,62,162,285.0,37,137
0,78,0.0,1.0,175.0,10.0,137.0,62,162,281.0,37,137
0,79,0.0,1.0,167.0,-8.0,133.0,62,162,277.0,37,137
0,80,0.0,1.0,159.0,-8.0,129.0,62,162,273.0,37,137
0,81,0.0,1.0,152.0,-7.0,125.0,62,162,269.0,37,137
0,82,0.0,1.0,146.0,-6.0,121.0,62,162,265.0,37,137
0,83,0.0,1.0,141.0,-5.0,117.0,62,162,261.0,37,137
0,84,0.0,1.0,137.0,-4.0,113.0,62,162,257.0,37,137
0,85,0.0,1.0,134.0,-3.0,109.0,62,162,253.0,37,137
0,86,0.0,1.0,132.0,-2.0,105.0,62,162,249.0,37,137
0,87,0.0,1.0,131.0,-1.0,101.0,62,162,245.0,37,137
0,88,0.0,1.0,131.0,0.0,97.0,62,162,241.0,37,137
0,89,0.0,1.0,132.0,1.0,93.0,62,162,237.0,37,137
0,90,0.0,1.0,124.0,-8.0,89.0,62,162,233.0,37,137
0,91,0.0,1.0,116.0,-8.0,85.0,62,162,229.0,37,137
0,92,0.0,1.0,109.0,-7.0,81.0,62,162,225.0,37,137
0,93,0.0,1.0,103.0,-6.0,77.0,62,162,221.0,37,137
0,94,0.0,1.0,98.0,-5.0,73.0,62,162,217.0,37,137
0,95,0.0,1.0,94.0,-4.0,69.0,62,162,213.0,37,137
0,96,0.0,1.0,91.0,-3.0,65.0,62,162,209.0,37,137
0,97,0.0,1.0,89.0,-2.0,61.0,62,162,205.0,37,137
0,98,0.0,1.0,88.0,-1.0,57.0,62,162,201.0,37,137
0,99,0.0,1.0,88.0,0.0,53.0,62,162,197.0,37,137
0,100,0.0,1.0,89.0,1.0,49.0,62,162,193.0,37,137
0,101,1.0,2.0,91.0,2.0,45.0,62,162,189.0,37,137
0,102,0.0,2.0,94.0,3.0,41.0,62,162,185.0,37,137
0,103,0.0,2.0,98.0,4.0,37.0,62,162,181.0,37,137
0,104,0.0,2.0,103.0,5.0,33.0,62,162,177.0,37,137
0,105,0.0,2.0,109.0,6.0,29.0,62,162,173.0,37,137
0,106,0.0,2.0,101.0,-8.0,25.0,62,162,169.0,37,137
0,107,0.0,2.0,93.0,-8.0,21.0,62,162,165.0,37,137
0,108,0.0,2.0,86.0,-7.0,17.0,62,162,161.0,37,137
0,109,0.0,2.0,80.0,-6.0,13.0,62,162,157.0,37,137
0,110,0.0,2.0,75.0,-5.0,9.0,62,162,153.0,37,137
0,111,0.0,2.0,71.0,-4.0,5.0,62,162,149.0,37,137
0,112,0.0,2.0,68.0,-3.0,1.0,62,162,145.0,37,137
0,113,0.0,2.0,66.0,-2.0,141.0,37,137,306.6,46,146
0,114,0.0,2.0,65.0,-1.0,137.0,37,137,302.6,46,146
0,115,0.0,2.0,65.0,0.0,133.0,37,137,298.6,46,146
0,116,0.0,2.0,66.0,1.0,129.0,37,137,294.6,46,146
0,117,0.0,2.0,68.0,2.0,125.0,37,137,290.6,46,146
0,118,0.0,2.0,71.0,3.0,121.0,37,137,286.6,46,146
0,119,0.0,2.0,75.0,4.0,117.0,37,137,282.6,46,146
0,120,0.0,2.0,80.0,5.0,113.0,37,137,278.6,46,146
0,121,0.0,2.0,86.0,6.0,109.0,37,137,274.6,46,146
0,122,0.0,2.0,93.0,7.0,105.0,37,137,270.6,46,146
0,123,0.0,2.0,101.0,8.0,101.0,37,137,266.6,46,146
0,124,0.0,2.0,93.0,-8.0,97.0,37,137,262.6,46,146
0,125,0.0,2.0,85.0,-8.0,93.0,37,137,258.6,46,146
0,126,0.0,2.0,78.0,-7.0,89.0,37,137,254.60000000000002,46,146
0,127,0.0,2.0,72.0,-6.0,85.0,37,137,250.60000000000002,46,146
0,128,0.0,2.0,67.0,-5.0,81.0,37,137,246.60000000000002,46,146
0,129,0.0,2.0,63.0,-4.0,77.0,37,137,242.60000000000002,46,146
0,130,0.0,2.0,60.0,-3.0,73.0,37,137,238.60000000000002,46,146
0,131,0.0,2.0,58.0,-2.0,69.0,37,137,234.60000000000002,46,146
0,132,0.0,2.0,57.0,-1.0,65.0,37,137,230.60000000000002,46,146
0,133,0.0,2.0,57.0,0.0,61.0,37,137,226.60000000000002,46,146
0,134,0.0,2.0,58.0,1.0,57.0,37,137,222.60000000000002,46,146
0,135,0.0,2.0,60.0,2.0,53.0,37,137,218.60000000000002,46,146
0,136,0.0,2.0,63.0,3.0,49.0,37,137,214.60000000000002,46,146
0,137,1.0,3.0,67.0,4.0,45.0,37,137,210.60000000000002,46,146
0,138,0.0,3.0,72.0,5.0,41.0,37,137,206.60000000000002,46,146
0,139,0.0,3.0,78.0,6.0,37.0,37,137,202.60000000000002,46,146
0,140,0.0,3.0,85.0,7.0,33.0,37,137,198.60000000000002,46,146
0,141,0.0,3.0,77.0,-8.0,29.0,37,137,194.60000000000002,46,146
0,142,0.0,3.0,69.0,-8.0,25.0,37,137,190.60000000000002,46,146
0,143,0.0,3.0,62.0,-7.0,21.0,37,137,186.60000000000002,46,146
0,144,0.0,3.0,56.0,-6.0,17.0,37,137,182.60000000000002,46,146
